VIO_ID,ACCT_NUM,ACCT_OWNER,VIOLATION_NUM,VIO_LAW_NUM,VIO_LAW_DESC,VIO_DATE,ACTION,PREM_ADDR,BIN,COMMUNITY.BOARD,COUNCIL.DISTRICT,BBL,LATITUDE,LONGITUDE,POSTCODE,BOROUGH,NUMBER,STREET,CENSUS.TRACT,NTA
35724,91130260,ROCCO'S PIZZERIA&REST,E484193,RH-3,LEGALIZE - SYSTEM ALTERED,12/19/2016,OPEN,7818 5 AVE,3150368,310,43,3059700049,40.62693,-74.02398,11209,BK,7818,5 AVE,136,Bay Ridge
17630,31267933,PS 8 LUIS BELLIARD,E557377,PBU-84,Prov clearance to light fixtures,10/26/2018,OPEN,465 W 167 ST,1081842,112,10,1021120001,40.839322,-73.936597,10032,MN,465,W 167 ST,249,Washington Heights South
39716,6912125,FLUSHING AVENUE REALTY -,E502897,FO 4,SEAL TANK,12/31/2018,OPEN,347 FLUSHING AVE,3335407,301,33,3022600035,40.698451,-73.961668,11205,BK,347,FLUSHING AVE,537,Williamsburg
4854,38402228,ANTONIO OLIVIERI CENTER,E523150,OTHER0001,SEE FOLDER INFORMATION,9/18/2018,OPEN,257 W 30 ST,1014337,105,3,1007800009,40.749514,-73.994431,10001,MN,257,W 30 ST,101,Midtown-Midtown South
9222,25051707,SAMBA(1FL),E559016,RH-3,LEGALIZE - SYSTEM ALTERED,9/12/2018,OPEN,661 9 AVE,1026456,104,3,1010550035,40.760946,-73.99115,10036,MN,661,9 AVE,121,Clinton
49898,87023982,DEPT. OF CULTURAL AFFAIR,E511921,PA 37,PROVIDE COF HOLDER FOR SPK,6/11/2018,OPEN,56-09 GRAND CENTRAL PKWY,4464056,481,21,4020180001,40.744184,-73.844518,11355,QN,56-09,GRAND CENTRAL PKWY,38302,park-cemetery-etc-Queens
3617,90026493,NYC DEPT OF EDUCATION,E529134,VC 27,FAILED TO PROVIDE LIGHTING DEVICES,8/30/2018,OPEN,250 W HOUSTON ST,1009757,102,3,1005810054,40.72905,-74.00615,10014,MN,250,W HOUSTON ST,67,West Village
2249,35349042,MAN CHURCH OF NAZARENE,E452294,OTHER0001,SEE FOLDER INFORMATION,12/15/2015,OPEN,61 RIVINGTON ST,1005484,103,1,1004150020,40.720473,-73.990319,10002,MN,61,RIVINGTON ST,18,Chinatown
49874,91042366,ANDY FOODS INC,E559902,RH-61,ANNUAL INSPECTIONS BY PERSONS WITH COF,11/8/2018,OPEN,35-66 73 ST,4462992,403,25,4012720036,40.749081,-73.892958,11372,QN,35-66,73 ST,291,Jackson Heights
13986,38033361,MARLOW BISTRO,E512634,RH-1,INSTALL FIRE PROTECTION ORDER,1/26/2018,OPEN,1018 AMSTERDAM AVE,1056714,107,7,1018810035,40.802895,-73.9643,10025,MN,1018,AMSTERDAM AVE,195,Morningside Heights
29037,29094398,"MUKTESHWAR, LLC",E537866,HRU-3,PROVIDE LOA FOR ALARM SYSTEM,5/1/2018,OPEN,1324 ATLANTIC AVE,3029788,308,36,3012010012,40.678145,-73.948711,11216,BK,1324,ATLANTIC AVE,315,Crown Heights North
52202,91031955,NYC DEPT OF EDUCATION,E462716,RH-3,LEGALIZE - SYSTEM ALTERED,8/17/2016,OPEN,715 OCEAN TER,5113169,502,50,5006830001,40.608287,-74.102039,10301,SI,715,OCEAN TER,177,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
239,89045546,65 BROADWAY OWNER LLC.,E482489,EAP-4,PROVIDE EAPD HOLDING A COF,7/13/2017,OPEN,65 BROADWAY,1000809,101,1,1000210004,40.707325,-74.012652,10006,MN,65,BROADWAY,13,Battery Park City-Lower Manhattan
13104,33010836,NARGILA PLACE INC.,E359093,RH-85,REINSPECTION REQUIRED,1/3/2013,OPEN,1599 YORK AVE,1050501,108,5,1015640025,40.775016,-73.948148,10028,MN,1599,YORK AVE,14401,Yorkville
44389,92059864,RACK THEM INC,E521729,SPPA 4,NO PA PERMIT,2/22/2018,OPEN,70-49 AUSTIN ST,4077495,406,29,4032390029,40.720547,-73.845177,11375,QN,70-49,AUSTIN ST,711,Forest Hills
45001,98064348,GOOD KITCHEN SEAFOOD RES,E529080,SPPA 4,NO PA PERMIT,8/6/2018,OPEN,135-29 37 AVE,4112257,407,20,4049710065,40.761457,-73.832125,11354,QN,135-29,37 AVE,869,Flushing
13263,38401030,MARYMOUNT SCHOOL OF NY,E558985,OTHER0001,SEE FOLDER INFORMATION,12/4/2018,OPEN,116 E 97 ST,1051713,111,5,1016240060,40.786573,-73.951059,10029,MN,116,E 97 ST,15802,East Harlem South
27878,22094650,WHITE MAIZE,E556122,RH-3,LEGALIZE - SYSTEM ALTERED,11/16/2018,OPEN,277 SMITH ST,3006870,306,33,3004220004,40.682449,-73.993153,11231,BK,277,SMITH ST,75,Carroll Gardens-Columbia Street-Red Hook
7412,37323789,SL GREEN REALTY CORP,E505979,OTHER0001,SEE FOLDER INFORMATION,12/6/2017,OPEN,215 PARK AVE S,1017860,105,2,1008730067,40.736793,-73.988266,10003,MN,215,PARK AVE S,50,Gramercy
12942,1338011,UNITED POSTAL SERVICE,E560608,STP 23,ARRANGE 5YR STANDPIPE FLOW PRESSURE TST,11/15/2018,OPEN,229 E 85 ST,1048767,108,5,1015310016,40.777661,-73.952746,10028,MN,229,E 85 ST,14601,Yorkville
34753,5630710,EAST STREET HOLDINGS LLC,E525380,FO 4,SEAL TANK,4/22/2018,OPEN,366 E 28 ST,3119928,317,45,3051930034,40.64147,-73.950741,11226,BK,366,E 28 ST,828,Erasmus
32341,38324109,"MIXMAG, INC",E 529352,PA 43,STOP USE OF PROHIBITED SPACE HEATER,8/23/2018,OPEN,100 BOGART ST,3071317,301,34,3030750002,40.707276,-73.933557,11206,BK,100,BOGART ST,453,Bushwick North
40921,38375747,THE ANCHORED INN,E559681,RH-81,PROVIDE CLEANING & OPER INST & DUCT SKET,11/7/2018,OPEN,57 WATERBURY ST,3350278,301,34,3030460035,40.709146,-73.937261,11206,BK,57,WATERBURY ST,485,Bushwick South
32234,37279171,TRUSTY TRUCK CORP,E486730,HCU38,,9/9/2017,OPEN,178 VARICK AVE,3070540,301,34,3029570008,40.712498,-73.92883,11237,BK,178,VARICK AVE,449,East Williamsburg
27249,28152502,CHATOV REALITY CORP,E322277,OTHER0001,SEE FOLDER INFORMATION,12/20/2011,OPEN,68 JAY ST,3000090,302,33,3000400001,40.702787,-73.987152,11201,BK,68,JAY ST,21,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
21740,38371407,EAST COAST PETROLEUM INC,E510626,HCU12,,11/17/2018,OPEN,340 JACKSON AVE,2003843,201,8,2025730010,40.807589,-73.910997,10454,BX,340,JACKSON AVE,33,Mott Haven-Port Morris
41977,38074027,US POSTAL SERVICE,E520648,SPK 6,RESTORE SPK SYS AND RETEST,2/23/2018,OPEN,46-02 21 ST,4000465,402,26,4000550001,40.745704,-73.948568,11101,QN,46-02,21 ST,7,Hunters Point-Sunnyside-West Maspeth
44100,29157229,NYC INDUST DEV AGENCY,E485756,OTHER0001,SEE FOLDER INFORMATION,5/9/2017,OPEN,47-06 GRAND AVE,4058999,405,30,4026110096,40.716508,-73.92079,11378,QN,47-06,GRAND AVE,535,Maspeth
48185,35269141,ROCKAWAY CARE CENTER,E396753,OTHER0001,SEE FOLDER INFORMATION,8/10/2015,OPEN,353 BEACH 48 ST,4301895,414,31,4158400006,40.594909,-73.779359,11691,QN,353,BEACH 48 ST,97204,Hammels-Arverne-Edgemere
36177,7062367,HH 1636 CONEY ISLAND LLC,E470843,FO 4,SEAL TANK,3/25/2018,OPEN,1636 CONEY ISLAND AVE,3173142,312,44,3065730007,40.617418,-73.964138,11230,BK,1636,CONEY ISLAND AVE,454,Ocean Parkway South
10434,37022548,WOMENS NATIONAL RPBLCN,E 460311,HT-2,PROVIDE FSD & DEPUTY FSD,1/20/2017,OPEN,3 W 51 ST,1034515,105,4,1012670030,40.759653,-73.977312,10019,MN,3,W 51 ST,104,Midtown-Midtown South
26269,22007496,PHILLIPS GOURMET DELI,E559537,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,11/19/2018,OPEN,3659 E TREMONT AVE,2097556,210,13,2054270001,40.828121,-73.82341,10465,BX,3659,E TREMONT AVE,162,Schuylerville-Throgs Neck-Edgewater Park
22969,34288191,NYC DOT,E453775,OTHER0001,SEE FOLDER INFORMATION,10/21/2014,OPEN,2144 WEBSTER AVE,2011136,206,15,2030300028,40.853244,-73.896903,10457,BX,2144,WEBSTER AVE,379,Mount Hope
24467,2045698,CENTER HEALTH CARE,E493617,FO 4,SEAL TANK,12/21/2018,OPEN,612 ALLERTON AVE,2051277,211,15,2044270029,40.864611,-73.869728,10467,BX,612,ALLERTON AVE,33202,Bronxdale
30522,35151265,HELLO HABIBI DELI,E485986,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,2/1/2017,OPEN,296 WILLOUGHBY AVE,3055148,303,33,3019250034,40.692403,-73.959102,11205,BK,296,WILLOUGHBY AVE,235,Clinton Hill
49400,540310,VAN WYCK RLTY,E263039,FSU-2,SUBMIT DOC FROM DOB FOR REMOVAL SPK/STP,4/24/2009,OPEN,135-02 JAMAICA AVE,4442218,409,29,4093420014,40.702184,-73.817444,11418,QN,135-02,JAMAICA AVE,14202,Richmond Hill
5978,88054515,THE YARD OPERATING CO.,E490327,FO 4,SEAL TANK,4/10/2018,OPEN,234 5 AVE,1015686,105,2,1008290035,40.744365,-73.988028,10001,MN,234,5 AVE,58,Hudson Yards-Chelsea-Flatiron-Union Square
4997,27005248,225 W 35 ST ASSOCIATION,E541608,HRU-28,PROVIDE COMM FROM FCS TO ELEV.,8/1/2018,OPEN,225 W 35 ST,1014427,105,3,1007850025,40.752281,-73.991015,10001,MN,225,W 35 ST,109,Midtown-Midtown South
14141,35384759,433 LENOX LLC,E495745,OTHER0001,SEE FOLDER INFORMATION,2/24/2017,OPEN,433 LENOX AVE,1058105,110,9,1019160033,40.812077,-73.942781,10037,MN,433,LENOX AVE,226,Central Harlem North-Polo Grounds
43744,31273436,NEWTOWN HIGH SCHOOL,E461343,PBU-58,Discont use of tempor wiring,5/11/2017,OPEN,48-01 90 ST,4045629,404,25,4018490001,40.740826,-73.87408,11373,QN,48-01,90 ST,461,Elmhurst
41777,80181076,ABC TANK REPAIR,E519111,HCU12,,6/27/2018,OPEN,280 E 88 ST,3813304,317,45,3079240115,40.646666,-73.91607,11236,BK,280,E 88 ST,960,Canarsie
45462,94046521,OB'S CAVERN,E485949,RH-3,LEGALIZE - SYSTEM ALTERED,3/20/2018,OPEN,36-27 164 ST,4119566,407,19,4052870009,40.762087,-73.801685,11358,QN,36-27,164 ST,1175,Murray Hill
2544,89014252,GF ASSOCIATES 1 LP,E516057,MTF973-2,,9/6/2018,OPEN,315 BOWERY,1006536,103,2,1004570005,40.725098,-73.991727,10003,MN,315,BOWERY,3602,East Village
8202,36346526,TRIZECHAHN 1065 AVEOFAME,E548649,OTHER0001,SEE FOLDER INFORMATION,6/15/2018,OPEN,1065 6 AVE,1022565,105,4,1009930029,40.754063,-73.985379,10018,MN,1065,6 AVE,113,Midtown-Midtown South
16254,38099834,CAVA BLDG MANAGEMENT,E523562,OTHER0001,SEE FOLDER INFORMATION,3/22/2018,OPEN,143 4 AVE,1077569,103,2,1005590009,40.733841,-73.989482,10003,MN,143,4 AVE,42,East Village
43018,35091602,MILO CAFE CORP,E529168,PA 10,REMOVE LOCKING DEVICES FROM EXITS,9/28/2018,OPEN,35-19 DITMARS BLVD,4016611,401,22,4008240066,40.77462,-73.908088,11105,QN,35-19,DITMARS BLVD,113,Steinway
41383,34209452,LOVE LUST,E423290,OTHER0001,SEE FOLDER INFORMATION,6/2/2014,OPEN,225 47 ST,3396339,307,38,3007540058,40.650369,-74.014045,11220,BK,225,47 ST,2,Sunset Park West
2960,88098595,HAMPTON MANAGEMENT,E330188,EAP-17,CONDUCT EAP DRILL AS PER SEC 6-02,9/19/2011,OPEN,270 LAFAYETTE ST,1007929,102,1,1005100001,40.724015,-73.996555,10012,MN,270,LAFAYETTE ST,43,SoHo-TriBeCa-Civic Center-Little Italy
23180,35353465,BRONX ACADEMY FOR,E557977,PBU-9A,Provide a LoA for IFA,6/28/2018,OPEN,2474 CROTONA AVE,2012887,206,15,2031040007,40.855203,-73.882506,10458,BX,2474,CROTONA AVE,393,Belmont
51595,27146380,GO GO SOULVAKI KING,E347252,RH-85,REINSPECTION REQUIRED,1/8/2013,OPEN,2218 HYLAN BLVD,5053582,502,50,5036970019,40.576223,-74.103291,10306,SI,2218,HYLAN BLVD,11202,New Dorp-Midland Beach
20129,35091420,VERIZON CORPORATE HQ,E431392,OTHER0001,SEE FOLDER INFORMATION,2/6/2015,OPEN,221 E 37 ST,1087933,106,4,1009180014,40.747447,-73.975433,10016,MN,221,E 37 ST,78,Murray Hill-Kips Bay
48943,26058115,BZV ENTERPRISES CORP,E485214,SPK 6,RESTORE SPK SYS AND RETEST,6/13/2017,OPEN,1086 CYPRESS AVE,4437813,405,34,4035550060,40.696206,-73.90024,11385,QN,1086,CYPRESS AVE,559,Ridgewood
21695,27008911,SEVEN HILLS HOSPITAL GRO,E509991,MTF972-4,,6/22/2018,OPEN,1300 SEDGWICK AVE,2003523,204,16,2025300032,40.840921,-73.927975,10452,BX,1300,SEDGWICK AVE,201,Highbridge
50173,36036366,SHANGRI-LA TOWER,E451806,OTHER0001,SEE FOLDER INFORMATION,1/15/2016,OPEN,140-22 BEECH AVE,4537246,407,20,4051867504,40.754653,-73.822563,11355,QN,140-22,BEECH AVE,859,Flushing
44925,31278674,PS 21 EDWARD HART,E543268,PBU-52,Limit size of walls decorations,12/13/2018,OPEN,147-36 26 AVE,4108665,407,19,4048030001,40.774156,-73.818524,11354,QN,147-36,26 AVE,1047,Murray Hill
7269,1337534,JOSEPH P. DAY RLTY CORP,E 286258,SPK 6,RESTORE SPK SYS AND RETEST,6/28/2011,OPEN,437 5 AVE,1017244,105,4,1008680072,40.7513,-73.982013,10016,MN,437,5 AVE,82,Murray Hill-Kips Bay
18558,29070398,CITY COLLEGE OF NEW YORK,E504484,PA 6,"PROVIDE/MAINT LOG BOOK,WITH DAILY ENTRY",5/4/2017,OPEN,1617 AMSTERDAM AVE,1084083,109,9,1019570200,40.821566,-73.949699,10031,MN,1617,AMSTERDAM AVE,21703,Manhattanville
35015,32119240,PROPELLER HEAD,E473680,RH-3,LEGALIZE - SYSTEM ALTERED,9/6/2016,OPEN,752 CONEY ISLAND AVE,3126333,312,40,3053780044,40.639167,-73.969098,11218,BK,752,CONEY ISLAND AVE,492,Kensington-Ocean Parkway
23277,33057431,SCHOOL CONSTRUCTION AUTH,E385261,OTHER0001,SEE FOLDER INFORMATION,4/10/2013,OPEN,230 E 183 ST,2013561,205,15,2031500010,40.856618,-73.898809,10458,BX,230,E 183 ST,38301,Fordham South
49371,29133550,JASSI WORLD FAMOUS DELI,E435651,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,4/6/2016,OPEN,43-44 21 ST,4441067,402,26,4004420032,40.749734,-73.946785,11101,QN,43-44,21 ST,19,Hunters Point-Sunnyside-West Maspeth
46378,31273386,ST MARY GATE OF HEAVEN,E550426,PBU-30,PROVIDE OR REPAIR A DOOR,4/25/2018,OPEN,104-06 101 AVE,4198431,409,28,4094220001,40.685799,-73.83834,11416,QN,104-06,101 AVE,112,Richmond Hill
19845,26192013,MSK CANCER CENTER,E525862,OTHER0001,SEE FOLDER INFORMATION,9/19/2018,OPEN,417 E 68 ST,1087313,108,5,1014637501,40.765046,-73.956554,10065,MN,417,E 68 ST,116,Lenox Hill-Roosevelt Island
30689,37352572,ACHIEVEMENT FIRST,E542308,OTHER0001,SEE FOLDER INFORMATION,12/13/2018,OPEN,510 WAVERLY AVE,3057561,302,35,3020110039,40.682422,-73.965933,11238,BK,510,WAVERLY AVE,199,Clinton Hill
18577,37083375,TEACHER COLLEGE,E558514,PBU-69B,Fail to maint use group,5/17/2018,OPEN,168 MORNINGSIDE AVE,1084102,109,7,1019670024,40.812569,-73.953622,10027,MN,168,MORNINGSIDE AVE,21303,Manhattanville
36184,35325174,ALDO'S DELI & GROCERY CO,E556035,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,10/9/2018,OPEN,105 AVE O,3173342,311,44,3065780063,40.610755,-73.981077,11204,BK,105,AVE O,432,Bensonhurst East
42637,99027310,J&L CIERS INC,E463628,SPPA 4,NO PA PERMIT,6/24/2016,OPEN,36-14 31 ST,4007869,401,26,4005990035,40.756365,-73.930346,11106,QN,36-14,31 ST,51,Queensbridge-Ravenswood-Long Island City
28095,24158404,PS 15 PATRICK F DALY,E325377,PBU-55,discon storag in electrical room,4/8/2011,OPEN,71 SULLIVAN ST,3008585,306,38,3005660001,40.676936,-74.011645,11231,BK,71,SULLIVAN ST,53,Carroll Gardens-Columbia Street-Red Hook
7320,88113220,RPW GROUP,E460155,EAP-4,PROVIDE EAPD HOLDING A COF,11/7/2016,OPEN,275 MADISON AVE,1017597,106,4,1008690054,40.751188,-73.979986,10016,MN,275,MADISON AVE,82,Murray Hill-Kips Bay
26727,23005069,URBAN HEALTH PLAN INC,E344962,EAP-1,PREPARE EAP PLAN AS PER GUIDELINE,5/18/2012,OPEN,1065 SOUTHERN BLVD,2114609,202,17,2027270058,40.82504,-73.892293,10459,BX,1065,SOUTHERN BLVD,12701,Hunts Point
45674,31239379,QUEENS COLLEGE,E419100,OTHER0001,SEE FOLDER INFORMATION,6/13/2013,OPEN,65-30 KISSENA BLVD,4141870,408,24,4065170001,40.73595,-73.816162,11367,QN,65-30,KISSENA BLVD,809,Kew Gardens Hills
20187,35258805,NYC DHS,E397176,HT-4,PROVIDE FSP FOR APPROVAL-HOTEL,9/18/2015,OPEN,65 CHARLES GAY LOOP,1088065,111,8,1018190010,40.784326,-73.932018,10035,MN,65,CHARLES GAY LOOP,240,park-cemetery-etc-Manhattan
28850,31274251,ACORN COMMUNITY HS,E476692,PBU-13B,Provide sign for stair,10/11/2017,OPEN,561 GRAND AVE,3027982,308,35,3011410005,40.678607,-73.961758,11238,BK,561,GRAND AVE,305,Crown Heights North
23423,1419837,BLDG MGMT CO,E 360437,SPK 7,ARRANGE 5 YEAR HYDRO TEST OF SPK SYS,7/30/2013,OPEN,2465 JEROME AVE,2014361,207,14,2032000020,40.863295,-73.901156,10468,BX,2465,JEROME AVE,265,Kingsbridge Heights
38057,37101722,DONA ZITA MEXICAN REST,E512768,RH-85,REINSPECTION REQUIRED,4/16/2018,OPEN,1221 BOWERY,3245131,313,47,3086940001,40.574948,-73.980398,11224,BK,1221,BOWERY,352,Seagate-Coney Island
50160,28189702,JUAN A SANTA BARBARA,E408698,OTHER0001,SEE FOLDER INFORMATION,3/18/2016,OPEN,34-18 107 ST,4536902,403,21,4017480016,40.755591,-73.861738,11368,QN,34-18,107 ST,379,North Corona
12355,22117097,LEXINGTON GOURMET,E522045,RH-3,LEGALIZE - SYSTEM ALTERED,12/7/2017,OPEN,971 LEXINGTON AVE,1042726,108,4,1014050020,40.769296,-73.9627,10021,MN,971,LEXINGTON AVE,128,Upper East Side-Carnegie Hill
33717,23136583,GRACE CHRISTIAN CHURCH,E463573,SPPA 4,NO PA PERMIT,6/9/2016,OPEN,434 DEWITT AVE,3097629,305,42,3043420005,40.656655,-73.893917,11207,BK,434,DEWITT AVE,1104,East New York
8071,98015704,JOHNNY'S PIZZA PASTA INC,E363595,RH-86,HYRDOSTATIC TEST REQUIRED,6/20/2012,OPEN,261 1 AVE,1020421,106,2,1009220020,40.732293,-73.982225,10003,MN,261,1 AVE,48,Gramercy
48630,31282866,PSQ 239,E543314,PBU-11B,Repair fire alarm system,11/21/2018,OPEN,1715 WEIRFIELD ST,4435561,405,34,4035610001,40.699354,-73.903939,11385,QN,1715,WEIRFIELD ST,553,Ridgewood
18504,35164466,CITY COLLEGE OF NY,E436487,OTHER0001,SEE FOLDER INFORMATION,5/19/2015,OPEN,275 CONVENT AVE,1084078,109,9,1019570129,40.821613,-73.947875,10031,MN,275,CONVENT AVE,21703,Manhattanville
4730,1618313,RED APPLE SUPERMARKET,E355705,SPK 64,REMOVE/DISCONT STORAGE FR ELECTRICAL  RM,5/3/2013,OPEN,284 8 AVE,1014167,104,3,1007740001,40.745977,-73.997528,10001,MN,284,8 AVE,91,Hudson Yards-Chelsea-Flatiron-Union Square
47512,25044777,HILTON GARDEN INN JFK,E526991,HT-2,PROVIDE FSD & DEPUTY FSD,3/2/2018,OPEN,148-18 134 ST,4257534,410,28,4118860001,40.665746,-73.806271,11430,QN,148-18,134 ST,84602,South Ozone Park
42949,98010663,P.S.151,E530064,RH-54,QUARTERLY EXHAUST SYSTEM CLEANING,8/20/2018,OPEN,50-05 31 AVE,4014094,401,22,4007520001,40.75767,-73.908366,11377,QN,50-05,31 AVE,163,Astoria
44430,98064330,NAOMI HIBACHI INC,E529098,SPPA 4,NO PA PERMIT,8/13/2018,OPEN,111-16 QUEENS BLVD,4078828,406,29,4032940026,40.718077,-73.837387,11375,QN,111-16,QUEENS BLVD,76901,Forest Hills
13660,25086869,EAST HARLEM PILOT BLOCK,E238293,HR-15,PROVIDE DAILY CHECK OF FW/DFW,7/17/2008,OPEN,2253 3 AVE,1054626,111,8,1017870001,40.801918,-73.936669,10035,MN,2253,3 AVE,194,East Harlem North
47410,24164493,P.S. 121,E323760,PBU-31A,Remove obstruct impeding egress,8/11/2011,OPEN,126-10 109 AVE,4249769,410,28,4116070001,40.683762,-73.81548,11420,QN,126-10,109 AVE,170,South Ozone Park
45983,31276736,PS  18 WINCHESTER SCHOOL,E550638,PBU-30,PROVIDE OR REPAIR A DOOR,5/1/2018,OPEN,86-35 235 CT,4166561,413,23,4079550002,40.731704,-73.732261,11427,QN,86-35,235 CT,1621,Bellerose
29713,35081769,DAY & NIGHT DELI,E374443,RH-87,SUBMIT AMENDED PLANS,3/3/2015,OPEN,948 BROADWAY,3042898,303,36,3015860034,40.696744,-73.935208,11221,BK,948,BROADWAY,287,Stuyvesant Heights
30686,87120440,NYC DEPT OF EDUCATION,E457656,PA 3,INSTALL EMERG LIGHTING SYSTEM PER LL41,3/13/2017,OPEN,510 CLERMONT AVE,3057521,302,35,3020080001,40.682568,-73.96927,11238,BK,510,CLERMONT AVE,179,Fort Greene
20586,33003930,HOTEL RICHLAND,E516102,HRU-13,RESTORE FIRE ALARM SYSTEM,10/1/2018,OPEN,5 ALLEN ST,1089346,103,1,1002930019,40.714739,-73.993081,10002,MN,5,ALLEN ST,16,Chinatown
15466,23055197,MIMOSA(1FL),E455967,RH-42,THE REQUIREMENT FOR UL 300 SYS OR EQUIV,5/12/2016,OPEN,263 SHERMAN AVE,1064787,112,10,1022230012,40.865915,-73.918705,10034,MN,263,SHERMAN AVE,293,Marble Hill-Inwood
928,90026303,NYC DEPT OF EDUCATION,E504229,PA 29,INSTAL EXIT LIGHTS AS REQUIRED,4/6/2017,OPEN,411 PEARL ST,1001388,101,1,1001130100,40.711159,-74.001646,10038,MN,411,PEARL ST,29,Chinatown
25984,38413290,ELLIES DINER(1FL),E556559,RH-21,ACCESS PANELS SIGNAGE,12/20/2018,OPEN,58 METROPOLITAN OVAL,2096641,209,18,2039387501,40.837463,-73.860009,10462,BX,58,METROPOLITAN OVAL,212,Parkchester
50579,35367572,LANA ESTATES INC,E495428,OTHER0001,SEE FOLDER INFORMATION,9/27/2016,OPEN,174-11 HORACE HARDING EXPY,4826534,411,20,4068880008,40.739047,-73.795148,11365,QN,174-11,HORACE HARDING EXPY,1417,Auburndale
45622,38156451,LOCAL POUR HOUSE,E434778,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,10/26/2018,OPEN,213-15 41 AVE,4137562,411,19,4062370035,40.763729,-73.771348,11361,QN,213-15,41 AVE,1123,Bayside-Bayside Hills
43637,91069088,MARTINELLO'S PIZZA,E439194,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,3/29/2016,OPEN,95-06 ROOSEVELT AVE,4039773,404,21,4015930006,40.748841,-73.870869,11372,QN,95-06,ROOSEVELT AVE,465,Elmhurst
37359,91088203,NYC DEPT OF EDUCATION,E261842,RH8,OUTDATED SYSTEM-UPDATE NECESSARY,6/13/2011,OPEN,2859 BEDFORD AVE,3205788,314,45,3075530041,40.632828,-73.952345,11210,BK,2859,BEDFORD AVE,772,Flatbush
33270,31270994,PS 190  SHEFFIELD SCHOOL,E543213,PBU-31A,Remove obstruct impeding egress,12/12/2018,OPEN,590 SHEFFIELD AVE,3085491,305,42,3038380018,40.66226,-73.894774,11207,BK,590,SHEFFIELD AVE,1128,East New York (Pennsylvania Ave)
7387,1403591,MAJESTIC PROPERTY MGMT,E401807,STP 6,PROVIDEAPPROVEDCAPSFORTHE STD SIAMESE,9/19/2016,OPEN,109 E 16 ST,1017821,105,2,1008720013,40.735663,-73.988109,10003,MN,109,E 16 ST,50,Gramercy
36812,33163155,ALEX AUTOBODY 1 INC,E 502451,SPRY00B31,FILE PLANS OF INSTALLATION WITH BLDGS,12/15/2017,OPEN,2250 MC DONALD AVE,3191424,311,47,3071030032,40.597571,-73.973468,11223,BK,2250,MC DONALD AVE,400,Bensonhurst East
1668,32303703,DELUXE FOOD MARKET/2ND F,E530473,RH-53,SEMI ANNUAL INSPECTION & RECORDS REQ.,9/12/2018,OPEN,122 MOTT ST,1003099,102,1,1002380003,40.718073,-73.996492,10013,MN,122,MOTT ST,41,SoHo-TriBeCa-Civic Center-Little Italy
44543,90006347,NYC DEPT OF EDUCATION,E469544,PA 17,NOT MATCH CERT OF OCCUPANCY,10/24/2016,OPEN,559 CYPRESS AVE,4082076,405,34,4034370001,40.703832,-73.911994,11385,QN,559,CYPRESS AVE,545,Ridgewood
45913,33151648,ALLEY POND ENVIRONMENT C,E524484,OTHER0001,SEE FOLDER INFORMATION,9/21/2017,OPEN,228-06 NORTHERN BLVD,4161977,411,19,4075700001,40.762733,-73.753363,11363,QN,228-06,NORTHERN BLVD,138502,park-cemetery-etc-Queens
21654,38218780,NO#1 CHINA GARDEN,E530878,RH-21,ACCESS PANELS SIGNAGE,6/20/2018,OPEN,1349 GRANT HWY,2003332,204,16,2025200001,40.840571,-73.922053,10452,BX,1349,GRANT HWY,211,Highbridge
39288,32171670,GOODWILL CO,E346251,OTHER0001,SEE FOLDER INFORMATION,5/31/2012,OPEN,38 BOND ST,3329446,302,33,3001650029,40.688606,-73.984028,11201,BK,38,BOND ST,37,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
20358,35296227,261 E. 78TH ST LOFTS LLC,E464298,OTHER0001,SEE FOLDER INFORMATION,11/2/2016,OPEN,261 E 78 ST,1088590,108,4,1014330021,40.773059,-73.955892,10075,MN,261,E 78 ST,134,Lenox Hill-Roosevelt Island
35449,34311381,BK TOP SEAFOOD BUFFET,E499554,PA 10,REMOVE LOCKING DEVICES FROM EXITS,11/15/2017,OPEN,5816 FT HAMILTON PKWY,3140591,312,38,3057017501,40.633932,-74.004776,11219,BK,5816,FT HAMILTON PKWY,116,Borough Park
9548,23119431,EUROPA CONDO,E283502,OTHER0001,SEE FOLDER INFORMATION,3/25/2009,OPEN,22 W 66 ST,1028167,107,6,1011187502,40.77266,-73.979891,10023,MN,22,W 66 ST,149,Lincoln Square
50344,32035917,LIC PARTNERS LLC,E343706,HT-2,PROVIDE FSD & DEPUTY FSD,2/7/2012,OPEN,29-11 39 AVE,4540472,401,26,4003840031,40.753449,-73.93391,11101,QN,29-11,39 AVE,31,Queensbridge-Ravenswood-Long Island City
