VIO_ID,ACCT_NUM,ACCT_OWNER,VIOLATION_NUM,VIO_LAW_NUM,VIO_LAW_DESC,VIO_DATE,ACTION,PREM_ADDR,BIN,COMMUNITY.BOARD,COUNCIL.DISTRICT,BBL,LATITUDE,LONGITUDE,POSTCODE,BOROUGH,NUMBER,STREET,CENSUS.TRACT,NTA
51309,24167074,PS 44 THOMAS C BROWN,E323562,PBU-32,Remov all accum. rubb and storag,6/6/2011,OPEN,80 MAPLE PKWY,5027641,501,49,5012180001,40.631581,-74.157271,10303,SI,80,MAPLE PKWY,231,Mariner's Harbor-Arlington-Port Ivory-Graniteville
50917,22032197,HENDERSON BAR & GRILL,E481289,RH-18,CONSTRUCTION OF DUCT (MATERIALS),12/28/2017,OPEN,502 HENDERSON AVE,5003624,501,49,5001390001,40.637905,-74.109317,10310,SI,502,HENDERSON AVE,105,New Brighton-Silver Lake
51508,94088648,BOCELLI RESTAURANT INC,E529494,SPPA 4,NO PA PERMIT,11/28/2018,OPEN,1250 HYLAN BLVD,5047240,502,50,5032200026,40.597217,-74.084254,10305,SI,1250,HYLAN BLVD,64,Grasmere-Arrochar-Ft. Wadsworth
52024,34261784,VIOLETTE'S CELLAR,E522710,RH-21,ACCESS PANELS SIGNAGE,2/22/2018,OPEN,2271 HYLAN BLVD,5107538,502,50,5036150005,40.575537,-74.105253,10306,SI,2271,HYLAN BLVD,122,New Dorp-Midland Beach
51810,30098529,PAGE BAGEL 4 ME,E556705,RH-85,REINSPECTION REQUIRED,12/17/2018,OPEN,289 PAGE AVE,5088663,503,51,5080080059,40.517221,-74.233587,10307,SI,289,PAGE AVE,248,Charleston-Richmond Valley-Tottenville
51957,3052578,ST PHILIPS BAPTIST,E 420031,FO 4,SEAL TANK,4/10/2018,OPEN,77 BENNETT ST,5106972,501,49,5010070001,40.637697,-74.131378,10302,SI,77,BENNETT ST,207,Port Richmond
51496,91074807,ADVANCE PUBLICATIONS,E440454,HRU-16,PROVIDE FIREGUARD-OFFICE BLDG.,6/16/2015,OPEN,950 W FINGERBOARD RD,5047048,502,50,5031970001,40.600222,-74.086749,10304,SI,950,W FINGERBOARD RD,9601,Old Town-Dongan Hills-South Beach
51591,34058461,I.S.#2 BOARD OF ED(1FL),E350635,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,2/25/2014,OPEN,333 MIDLAND AVE,5053571,502,50,5036960100,40.577093,-74.100142,10306,SI,333,MIDLAND AVE,11202,New Dorp-Midland Beach
51493,24167249,PS 48 WILLIAM G WILCOX,E323391,PBU-32,Remov all accum. rubb and storag,5/27/2011,OPEN,1055 TARGEE ST,5046419,502,50,5031710001,40.602581,-74.09097,10304,SI,1055,TARGEE ST,50,Grasmere-Arrochar-Ft. Wadsworth
51661,87072682,THE ELEGANT MANOR INC,E529927,SPPA 4,NO PA PERMIT,7/26/2018,OPEN,23 NELSON AVE,5065708,503,51,5051430008,40.549464,-74.150531,10308,SI,23,NELSON AVE,13203,Great Kills
52355,22099782,THE NICOTRA GROUP LLC,E398019,HRU-3,PROVIDE LOA FOR ALARM SYSTEM,12/15/2015,OPEN,1110 SOUTH AVE,5141913,502,50,5017250550,40.613966,-74.176926,10314,SI,1110,SOUTH AVE,29102,New Springville-Bloomfield-Travis
51186,22032189,HOW GREEK IT IS TOO,E535024,RH-85,REINSPECTION REQUIRED,5/15/2018,OPEN,1734 VICTORY BLVD,5017875,501,49,5007070012,40.61286,-74.12158,10314,SI,1734,VICTORY BLVD,16901,Westerleigh
52369,38365284,EZ PASS XEROX SOLUTIONS,E523406,OTHER0001,SEE FOLDER INFORMATION,8/3/2018,OPEN,1150 SOUTH AVE,5146526,502,50,5017250300,40.611991,-74.177745,10314,SI,1150,SOUTH AVE,29102,New Springville-Bloomfield-Travis
52389,86019452,WAGNER COLLEGE,E367361,OTHER0001,SEE FOLDER INFORMATION,3/12/2018,OPEN,631 HOWARD AVE,5147163,501,49,5006200001,40.618271,-74.093268,10301,SI,631,HOWARD AVE,47,Grymes Hill-Clifton-Fox Hills
52205,32063786,MICHAEL J PETRIDES SCHOO,E538113,OTHER0001,SEE FOLDER INFORMATION,10/18/2018,OPEN,715 OCEAN TER,5113169,502,50,5006830001,40.608287,-74.102039,10301,SI,715,OCEAN TER,177,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
51159,97072870,ST. ISL. MENTAL HEALTH,E432167,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,3/15/2016,OPEN,16 OSGOOD AVE,5016273,501,49,5006360012,40.618768,-74.085375,10304,SI,16,OSGOOD AVE,29,Stapleton-Rosebank
51718,24167512,IS 75 PAULO,E325499,PBU-30,PROVIDE OR REPAIR A DOOR,5/4/2011,OPEN,455 HUGUENOT AVE,5079651,503,51,5060500002,40.544362,-74.197223,10312,SI,455,HUGUENOT AVE,17010,Arden Heights
51848,38198362,ROUND PIE PIZZA COMPANY,E535301,RH-24,INSULATION OF GREASE DUCTS,5/22/2018,OPEN,1955 VICTORY BLVD,5101190,501,50,5003780012,40.612899,-74.129269,10314,SI,1955,VICTORY BLVD,151,Westerleigh
51871,38034633,CA 5550 BROADWAY LLC,E523510,OTHER0001,SEE FOLDER INFORMATION,3/7/2018,OPEN,1775 SOUTH AVE,5104123,502,50,5028000037,40.600878,-74.192605,10314,SI,1775,SOUTH AVE,29102,New Springville-Bloomfield-Travis
52227,28089340,STATEN ISLD PROMISE(1FL),E444377,RH-37,TYPE I HOOD CONTINUOUS EXTERNAL WELD,6/11/2015,OPEN,1133 FOREST HILL RD,5113285,502,50,5019650107,40.593516,-74.143061,10314,SI,1133,FOREST HILL RD,27302,New Springville-Bloomfield-Travis
51160,31094014,TARGEE FOOD CORP,E231920,RH-1,INSTALL FIRE PROTECTION ORDER,3/2/2011,OPEN,438 TARGEE ST,5016383,501,49,5006450056,40.61637,-74.084969,10304,SI,438,TARGEE ST,29,Stapleton-Rosebank
51412,27114339,NYC DEPT OF SANITATION,E491591,OTHER0001,SEE FOLDER INFORMATION,8/17/2018,OPEN,2500 RICHMOND AVE,5041599,502,51,5025200001,40.586685,-74.169322,10314,SI,2500,RICHMOND AVE,228,New Springville-Bloomfield-Travis
52496,33010828,HELM EQUIT RICHMOND AVE,E518842,STP 7,PROVIDE2500 GAL RESERVEWATERSUPPLY STD,9/7/2018,OPEN,2385 RICHMOND AVE,5835353,502,51,5024020001,40.590448,-74.165711,10314,SI,2385,RICHMOND AVE,27706,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
51663,31272438,IS 24 M S BARNES,E458839,PBU-11A,Restore fire protection system,12/12/2016,OPEN,225 CLEVELAND AVE,5065854,503,51,5051530108,40.545764,-74.145625,10308,SI,225,CLEVELAND AVE,13203,Great Kills
51077,28089654,DOSI  CAFFE,E309389,RH-18,CONSTRUCTION OF DUCT (MATERIALS),9/14/2010,OPEN,695 BAY ST,5013228,501,49,5004960054,40.625161,-74.074582,10304,SI,695,BAY ST,6,Stapleton-Rosebank
51003,1184399,MTA NYC TRANSIT,E401176,SPK 31,SEAL CONTROL VALVES OPEN,1/4/2017,OPEN,1390 CASTLETON AVE,5005721,501,49,5002150001,40.632964,-74.129085,10302,SI,1390,CASTLETON AVE,13302,West New Brighton-New Brighton-St. George
51710,94065018,DEMONTE SAL & PORK INC,E481284,RH-85,REINSPECTION REQUIRED,12/21/2017,OPEN,3830 RICHMOND AVE,5073924,503,51,5055910049,40.544789,-74.165854,10312,SI,3830,RICHMOND AVE,17011,Annadale-Huguenot-Prince's Bay-Eltingville
52022,34261784,VIOLETTE'S CELLAR,E522709,RH-20,PROVIDED ACCESS PANELS,2/22/2018,OPEN,2271 HYLAN BLVD,5107538,502,50,5036150005,40.575537,-74.105253,10306,SI,2271,HYLAN BLVD,122,New Dorp-Midland Beach
51554,25118191,ON THE BEACH CORP,E559831,RH-21,ACCESS PANELS SIGNAGE,12/12/2018,OPEN,643 OCEANSIDE AVE,5050529,502,50,5034810034,40.579207,-74.078924,10305,SI,643,OCEANSIDE AVE,11201,Old Town-Dongan Hills-South Beach
52444,38023107,5K PROPERTY GROUP,E523604,OTHER0001,SEE FOLDER INFORMATION,2/7/2018,OPEN,2200 RICHMOND AVE,5153327,502,51,5023600012,40.593421,-74.162829,10314,SI,2200,RICHMOND AVE,29103,New Springville-Bloomfield-Travis
50798,21016084,NYC DCAS,E440652,HRU-15,DISCONTINUE STORAGE-MER,7/15/2015,OPEN,130 STUYVESANT PL,5000085,501,49,5000080070,40.642858,-74.077166,10301,SI,130,STUYVESANT PL,3,West New Brighton-New Brighton-St. George
52304,38108072,A VERY SPECIAL PLACE,E505958,OTHER0001,SEE FOLDER INFORMATION,3/16/2018,OPEN,55 QUINTARD ST,5133354,502,50,5032240029,40.596146,-74.08454,10305,SI,55,QUINTARD ST,64,Grasmere-Arrochar-Ft. Wadsworth
51761,24167355,PS 3 MARGARET GIOIOSA,E323682,PBU-30,PROVIDE OR REPAIR A DOOR,6/22/2011,OPEN,80 S GOFF AVE,5083311,503,51,5067960044,40.520628,-74.211697,10309,SI,80,S GOFF AVE,198,Annadale-Huguenot-Prince's Bay-Eltingville
51549,31070444,PACO'S,E522517,RH-3,LEGALIZE - SYSTEM ALTERED,7/25/2018,OPEN,1642 HYLAN BLVD,5049894,502,50,5033730020,40.588439,-74.090053,10305,SI,1642,HYLAN BLVD,70,Old Town-Dongan Hills-South Beach
52126,36287373,US SIERRA LEONEAN ASSOC,E473773,RH-88,REMOVE ALL COMPONENTS OF PREVIOUS SYSTEM,8/16/2016,OPEN,141 PARK HILL AVE,5109250,501,49,5028710001,40.616472,-74.081476,10304,SI,141,PARK HILL AVE,40,Grymes Hill-Clifton-Fox Hills
52456,88101605,DEPT OF TRANSPORTATION,E419801,OTHER0001,SEE FOLDER INFORMATION,6/5/2017,OPEN,735 BAY ST,5155155,501,49,5004960010,40.623612,-74.073339,10304,SI,735,BAY ST,6,Stapleton-Rosebank
51484,24167249,PS 48 WILLIAM G WILCOX,E323389,PBU-23,PROVIDE POWER SOURCE EXIT SIGN,5/27/2011,OPEN,1055 TARGEE ST,5046419,502,50,5031710001,40.602581,-74.09097,10304,SI,1055,TARGEE ST,50,Grasmere-Arrochar-Ft. Wadsworth
51645,87040333,NYC PUBLIC LIBRARY,E290151,SPPA 4,NO PA PERMIT,6/29/2016,OPEN,200 CLARKE AVE,5060744,503,51,5044700001,40.566536,-74.138546,10306,SI,200,CLARKE AVE,14606,Great Kills
51514,31031867,FUEL HEALTH,E295464,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,12/15/2010,OPEN,1144 HYLAN BLVD,5047550,502,50,5032370052,40.598386,-74.080867,10305,SI,1144,HYLAN BLVD,64,Grasmere-Arrochar-Ft. Wadsworth
51293,23079023,NEW AUTO-BODIES R US INC,E408075,SPRY00B31,FILE PLANS OF INSTALLATION WITH BLDGS,2/2/2016,OPEN,84 GRANITE AVE,5026644,501,49,5011570031,40.635497,-74.148024,10303,SI,84,GRANITE AVE,223,Mariner's Harbor-Arlington-Port Ivory-Graniteville
52254,23114234,EXCALIBUR MANS,E443186,SPPA 4,NO PA PERMIT,10/5/2015,OPEN,1796 FOREST HILL RD,5121931,502,51,5024507510,40.577502,-74.158942,10314,SI,1796,FOREST HILL RD,27702,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
51029,23077779,LIBERTY TAVERN(1FL),E530099,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,9/21/2018,OPEN,382 FOREST AVE,5006935,501,49,5002520006,40.630821,-74.102039,10301,SI,382,FOREST AVE,59,New Brighton-Silver Lake
51506,24125759,MET FOOD MARKET,E481717,RH-3,LEGALIZE - SYSTEM ALTERED,8/7/2017,OPEN,1177 HYLAN BLVD,5047160,502,50,5032080020,40.598761,-74.08233,10305,SI,1177,HYLAN BLVD,9601,Old Town-Dongan Hills-South Beach
50931,38325999,LI GRECI STAATEN REST,E530091,RH-2,LEGALIZE EXTINGUISHING SYSTEM -NO RECORD,9/6/2018,OPEN,697 FOREST AVE,5004812,501,49,5001680064,40.629738,-74.112317,10310,SI,697,FOREST AVE,105,New Brighton-Silver Lake
51264,35066091,NYSCA,E550954,OTHER0001,SEE FOLDER INFORMATION,10/31/2018,OPEN,39 INNIS ST,5026076,501,49,5011210001,40.634544,-74.142424,10302,SI,39,INNIS ST,213,Port Richmond
52270,38406666,BRIOSO RISTORANTE,E559170,RH-73,ADDITIONAL STORAGE REQUIREMENTS (SPK),12/13/2018,OPEN,174 NEW DORP LA,5127335,502,50,5042100001,40.573015,-74.115113,10306,SI,174,NEW DORP LA,134,New Dorp-Midland Beach
51636,38233078,BCB BANK,E505482,OTHER0001,SEE FOLDER INFORMATION,5/4/2018,OPEN,356 NEW DORP LA,5057608,502,50,5042210056,40.570893,-74.110977,10306,SI,356,NEW DORP LA,134,New Dorp-Midland Beach
51202,37181823,SMILEY'S BAGELS,E489563,RH-87,SUBMIT AMENDED PLANS,6/6/2017,OPEN,1970 VICTORY BLVD,5018255,501,50,5007220001,40.612266,-74.129651,10314,SI,1970,VICTORY BLVD,18701,Westerleigh
51783,20042479,NYS DOC,E 170081,SPK 7,ARRANGE 5 YEAR HYDRO TEST OF SPK SYS,1/10/2017,OPEN,2911 ARTHUR KILL RD,5086719,503,51,5071870001,40.549909,-74.228476,10309,SI,2911,ARTHUR KILL RD,226,Charleston-Richmond Valley-Tottenville
51421,27101336,SPEEDWAY LLC,E492883,OTHER0001,SEE FOLDER INFORMATION,10/22/2018,OPEN,951 BAY ST,5042103,501,49,5028220001,40.619405,-74.069708,10305,SI,951,BAY ST,6,Stapleton-Rosebank
51225,36251924,RUSTY'S WEST INDIAN,E472132,RH-85,REINSPECTION REQUIRED,7/26/2016,OPEN,537 PORT RICHMOND AVE,5025023,501,49,5010560019,40.629669,-74.140277,10302,SI,537,PORT RICHMOND AVE,247,Port Richmond
51158,97072870,ST. ISL. MENTAL HEALTH,E432167,RH-86,HYRDOSTATIC TEST REQUIRED,3/15/2016,OPEN,16 OSGOOD AVE,5016273,501,49,5006360012,40.618768,-74.085375,10304,SI,16,OSGOOD AVE,29,Stapleton-Rosebank
51031,24167082,PS  45 JOHN TYLER SCHOOL,E303301,PBU-67,remove port. fueled equipment,6/24/2011,OPEN,58 LAWRENCE AVE,5007417,501,49,5002760007,40.628423,-74.107553,10310,SI,58,LAWRENCE AVE,121,New Brighton-Silver Lake
51835,37317815,NYC PARKS & RECREATION,E502762,OTHER0001,SEE FOLDER INFORMATION,10/13/2017,OPEN,2175 RICHMOND TERR,5095251,501,49,5010700034,40.641012,-74.135357,10302,SI,2175,RICHMOND TERR,207,Port Richmond
52224,28089340,STATEN ISLD PROMISE(1FL),E444376,RH-20,PROVIDED ACCESS PANELS,6/11/2015,OPEN,1133 FOREST HILL RD,5113285,502,50,5019650107,40.593516,-74.143061,10314,SI,1133,FOREST HILL RD,27302,New Springville-Bloomfield-Travis
51402,38374054,EAST PACIFIC REST(2FL),E534756,RH-85,REINSPECTION REQUIRED,11/7/2018,OPEN,2655 RICHMOND AVE,5039658,502,51,5024000180,40.581867,-74.165869,10314,SI,2655,RICHMOND AVE,27702,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
52067,27155183,RICHMOND FIESTA MARKET,E333347,RH-3,LEGALIZE - SYSTEM ALTERED,3/1/2012,OPEN,896 HUGUENOT AVE,5107784,503,51,5068150058,40.532522,-74.19254,10312,SI,896,HUGUENOT AVE,20804,Rossville-Woodrow
51112,36052306,86 CANAL ST LLC,E401280,FL 1,FAILED TO ARRANGE A SPK FLOW TEST.,9/23/2016,OPEN,86 CANAL ST,5013738,501,49,5005240018,40.626404,-74.076295,10304,SI,86,CANAL ST,27,Stapleton-Rosebank
52042,24167330,STATEN ISLAND TECH HS,E323242,PBU-28A,maint exit/corrid door closed.,5/20/2011,OPEN,485 CLAWSON ST,5107621,502,50,5042440001,40.568122,-74.116251,10306,SI,485,CLAWSON ST,134,New Dorp-Midland Beach
52267,38406666,BRIOSO RISTORANTE,E559168,RH-76,SPENT FUEL,12/13/2018,OPEN,174 NEW DORP LA,5127335,502,50,5042100001,40.573015,-74.115113,10306,SI,174,NEW DORP LA,134,New Dorp-Midland Beach
51497,91074807,ADVANCE PUBLICATIONS,E236642,HRU-13,RESTORE FIRE ALARM SYSTEM,5/12/2008,OPEN,950 W FINGERBOARD RD,5047048,502,50,5031970001,40.600222,-74.086749,10304,SI,950,W FINGERBOARD RD,9601,Old Town-Dongan Hills-South Beach
51521,24156903,PS 46 ALBERT MANISCALCO,E323268,PBU-67,remove port. fueled equipment,6/3/2011,OPEN,41 REID AVE,5047613,502,50,5032430001,40.594198,-74.080609,10305,SI,41,REID AVE,64,Grasmere-Arrochar-Ft. Wadsworth
51888,21047386,"GEORGE ,S COFFEE SHOP",E408185,RH3,FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER,2/20/2015,OPEN,1456 RICHMOND RD,5106055,502,50,5032980005,40.59387,-74.099444,10304,SI,1456,RICHMOND RD,9602,Old Town-Dongan Hills-South Beach
51294,37150455,MCDONALDS,E490237,OTHER0001,SEE FOLDER INFORMATION,6/14/2017,OPEN,1815 FOREST AVE,5026992,501,49,5011800006,40.625491,-74.149339,10303,SI,1815,FOREST AVE,239,Mariner's Harbor-Arlington-Port Ivory-Graniteville
51833,92084714,NYC DEPT PARKS&RECRETION,E471748,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,6/27/2016,OPEN,2175 RICHMOND TER,5095251,501,49,5010700034,40.641012,-74.135357,10302,SI,2175,RICHMOND TER,207,Port Richmond
51317,96052600,TNS AUTO COLLISION,E419991,OTHER0001,SEE FOLDER INFORMATION,5/15/2018,OPEN,2065 FOREST AVE,5027941,501,49,5012340106,40.626538,-74.158221,10303,SI,2065,FOREST AVE,231,Mariner's Harbor-Arlington-Port Ivory-Graniteville
52093,37153368,PERGAMENT MALL OF SI,E505223,OTHER0001,SEE FOLDER INFORMATION,12/8/2017,OPEN,2795 RICHMOND AVE,5108454,502,51,5024400002,40.576483,-74.166711,10314,SI,2795,RICHMOND AVE,27702,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
51540,34117036,TRATTORIA ROMANA(1FL),E370945,RH-77,DISCONTINUE SOLID FUEL COOKING OPERAT,4/29/2014,OPEN,1476 HYLAN BLVD,5049531,502,50,5033500001,40.592241,-74.087089,10305,SI,1476,HYLAN BLVD,70,Old Town-Dongan Hills-South Beach
51564,27102078,IP1 INC,E492760,OTHER0001,SEE FOLDER INFORMATION,11/23/2018,OPEN,105 NEW DORP LA,5052438,502,50,5036300030,40.574539,-74.116656,10306,SI,105,NEW DORP LA,122,New Dorp-Midland Beach
50970,38356531,TIPICO DOMINICANO,E556055,RH-85,REINSPECTION REQUIRED,10/22/2018,OPEN,1195 CASTLETON AVE,5005309,501,49,5001980139,40.634356,-74.122149,10310,SI,1195,CASTLETON AVE,13302,West New Brighton-New Brighton-St. George
51906,24167157,CURTIS HIGH SCHOOL,E323135,PBU-29,REPLACE MISSING SMOKE DETECTOR HEAD,5/16/2011,OPEN,105 HAMILTON AVE,5106483,501,49,5000220001,40.645429,-74.081926,10301,SI,105,HAMILTON AVE,7,West New Brighton-New Brighton-St. George
52353,21074174,HILTON GARDEN(1FL),E472291,RH-3,LEGALIZE - SYSTEM ALTERED,6/6/2018,OPEN,1100 SOUTH AVE,5141912,502,50,5017250570,40.614946,-74.176431,10314,SI,1100,SOUTH AVE,29102,New Springville-Bloomfield-Travis
52201,87096160,NYC DEPT OF EDUCATION,E499001,PA 32,HAVE I.F.A. RESTORED TO WORKING ORDER,7/10/2017,OPEN,715 OCEAN TER,5113169,502,50,5006830001,40.608287,-74.102039,10301,SI,715,OCEAN TER,177,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
51589,34058461,I.S.#2 BOARD OF ED(1FL),E350636,RH-85,REINSPECTION REQUIRED,2/25/2014,OPEN,333 MIDLAND AVE,5053571,502,50,5036960100,40.577093,-74.100142,10306,SI,333,MIDLAND AVE,11202,New Dorp-Midland Beach
50992,1184399,MTA NYC TRANSIT,E401178,OTHER0001,SEE FOLDER INFORMATION,1/4/2017,OPEN,1390 CASTLETON AVE,5005721,501,49,5002150001,40.632964,-74.129085,10302,SI,1390,CASTLETON AVE,13302,West New Brighton-New Brighton-St. George
51758,24110249,STATEN ISLAND UNIV HOSP,E501363,OTHER0001,SEE FOLDER INFORMATION,1/10/2017,OPEN,375 SEGUINE AVE,5082757,503,51,5066700001,40.516779,-74.19623,10309,SI,375,SEGUINE AVE,198,Annadale-Huguenot-Prince's Bay-Eltingville
52064,31266356,PS 36 OLD ANNEX 31R 844,E558043,PBU-30,PROVIDE OR REPAIR A DOOR,11/7/2018,OPEN,200 JEFFERSON BLVD,5107743,503,51,5062620012,40.544261,-74.181829,10312,SI,200,JEFFERSON BLVD,17005,Annadale-Huguenot-Prince's Bay-Eltingville
52372,34199083,2389 REALTY LLC,E416327,OTHER0001,SEE FOLDER INFORMATION,6/27/2014,OPEN,2389 RICHMOND AVE,5146581,502,51,5023800600,40.588774,-74.165137,10314,SI,2389,RICHMOND AVE,27706,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
51635,26068304,PAZZO PIZZERIA,E231728,RH3,FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER,2/27/2008,OPEN,278 NEW DORP LA,5057559,502,50,5042190049,40.572052,-74.1132,10306,SI,278,NEW DORP LA,134,New Dorp-Midland Beach
52116,87078705,NYCHA,E528224,PA 36,PROVIDE COF HOLDER FOR IFA,9/7/2018,OPEN,71 JERSEY ST,5108499,501,49,5000510030,40.645736,-74.087762,10301,SI,71,JERSEY ST,7,West New Brighton-New Brighton-St. George
51603,96083456,P S 52,E408005,RH3,FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER,5/29/2015,OPEN,450 BUEL AVE,5053746,502,50,5037050001,40.582432,-74.088724,10305,SI,450,BUEL AVE,11201,Old Town-Dongan Hills-South Beach
51019,27155126,GOLD GRILL PIZZERIA,E535028,RH-20,PROVIDED ACCESS PANELS,5/15/2018,OPEN,819 FOREST AVE,5005928,501,49,5002200062,40.629071,-74.116381,10310,SI,819,FOREST AVE,125,West New Brighton-New Brighton-St. George
51557,38054409,STATEN ISLAND BUICK GMC,E548672,OTHER0001,SEE FOLDER INFORMATION,6/29/2018,OPEN,1855 HYLAN BLVD,5050875,502,50,5035480018,40.584231,-74.095448,10305,SI,1855,HYLAN BLVD,11401,Old Town-Dongan Hills-South Beach
52031,27102086,POLICE DEPT CO 122 PCT,E491523,OTHER0001,SEE FOLDER INFORMATION,5/22/2018,OPEN,2320 HYLAN BLVD,5107580,502,50,5039060001,40.574136,-74.105528,10306,SI,2320,HYLAN BLVD,11202,New Dorp-Midland Beach
50913,34007609,PPA TAVERN CORP,E529276,SPPA 4,NO PA PERMIT,9/14/2018,OPEN,415 FOREST AVE,5003239,501,49,5001320004,40.631074,-74.103306,10301,SI,415,FOREST AVE,67,New Brighton-Silver Lake
52161,31039936,KB VENTURE GROUP LLC,E457601,SPPA 4,NO PA PERMIT,3/16/2017,OPEN,2071 CLOVE RD,5112655,502,50,5029210006,40.605308,-74.083281,10304,SI,2071,CLOVE RD,50,Grasmere-Arrochar-Ft. Wadsworth
51371,24167280,PS 69 DANIEL TOMPKINS,E325964,PBU-27,NOT STORE BELONGINGS UNDER THE BED,5/12/2011,OPEN,144 KEATING PL,5037541,502,51,5023660073,40.59122,-74.157569,10314,SI,144,KEATING PL,27705,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
50774,97066559,PROJECT HOSPITALITY,E487471,RH-7,ARRANGE FOR TEST OR RETEST OF FIRE SYS,11/3/2016,OPEN,100 CENTRAL AVE,5000048,501,49,5000060014,40.639051,-74.076604,10301,SI,100,CENTRAL AVE,3,West New Brighton-New Brighton-St. George
52181,24167041,PS 30 THE WESTERLEIGH,E323130,PBU-56,maint corridors free of storage,5/13/2011,OPEN,200 WARDWELL AVE,5113069,501,50,5004230009,40.618043,-74.13312,10314,SI,200,WARDWELL AVE,201,Westerleigh
50891,31274152,P.S. 373,E543682,PBU-40,Prov CoF for maint of spk/IFA,9/25/2018,OPEN,91 HENDERSON AVE,5001823,501,49,5000730064,40.640916,-74.095305,10301,SI,91,HENDERSON AVE,81,West New Brighton-New Brighton-St. George
52027,34261784,VIOLETTE'S CELLAR,E530872,RH-3,LEGALIZE - SYSTEM ALTERED,9/12/2018,OPEN,2271 HYLAN BLVD,5107538,502,50,5036150005,40.575537,-74.105253,10306,SI,2271,HYLAN BLVD,122,New Dorp-Midland Beach
51503,24183360,MET FOOD,E522065,RH-85,REINSPECTION REQUIRED,11/13/2017,OPEN,1177 HYLAN BLVD,5047160,502,50,5032080020,40.598761,-74.08233,10305,SI,1177,HYLAN BLVD,9601,Old Town-Dongan Hills-South Beach
52382,86019460,WAGNER COLLEGE,E538101,OTHER0001,SEE FOLDER INFORMATION,9/13/2018,OPEN,631 HOWARD AVE,5147163,501,49,5006200001,40.618271,-74.093268,10301,SI,631,HOWARD AVE,47,Grymes Hill-Clifton-Fox Hills
51510,31031867,FUEL HEALTH,E295465,RH-53,SEMI ANNUAL INSPECTION & RECORDS REQ.,12/15/2010,OPEN,1144 HYLAN BLVD,5047550,502,50,5032370052,40.598386,-74.080867,10305,SI,1144,HYLAN BLVD,64,Grasmere-Arrochar-Ft. Wadsworth
51480,24167249,PS 48 WILLIAM G WILCOX,E323390,PBU-31,PROVIDE/REPAIR SELF-CLOSE DEVICE TO DOOR,5/27/2011,OPEN,1055 TARGEE ST,5046419,502,50,5031710001,40.602581,-74.09097,10304,SI,1055,TARGEE ST,50,Grasmere-Arrochar-Ft. Wadsworth
52386,29188109,WAGNER COLLEGE,E267470,RH3,FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER,10/20/2009,OPEN,631 HOWARD AVE,5147163,501,49,5006200001,40.618271,-74.093268,10301,SI,631,HOWARD AVE,47,Grymes Hill-Clifton-Fox Hills
51665,31272438,IS 24 M S BARNES,E458839,PBU-68,Disc illegal stora Class1flamma,12/12/2016,OPEN,225 CLEVELAND AVE,5065854,503,51,5051530108,40.545764,-74.145625,10308,SI,225,CLEVELAND AVE,13203,Great Kills
52005,88085295,"HOT ROD JOE,S",E420039,SPRY00B08,CONNECT EXHAUST FAN CONTROL TO SPRAY GUN,5/18/2016,OPEN,1301 TRAVIS AVE,5107358,502,50,5021620140,40.600829,-74.178331,10314,SI,1301,TRAVIS AVE,29103,New Springville-Bloomfield-Travis
51246,35314525,D & A GROCERY,E535136,RH-89,REMOVE ALL STORAGE OF BUTANE/PROPANE,5/21/2018,OPEN,438 PORT RICHMOND AVE,5025959,501,49,5011010062,40.631536,-74.138851,10302,SI,438,PORT RICHMOND AVE,213,Port Richmond
51721,3011194,NYC DEPT OF PARKS,E408110,FO 4,SEAL TANK,3/30/2016,OPEN,200 HUGUENOT AVE,5079727,503,51,5061100032,40.551578,-74.205041,10312,SI,200,HUGUENOT AVE,20801,Rossville-Woodrow
51036,28177947,PASTICCERIA BRUNO,E556002,RH-3,LEGALIZE - SYSTEM ALTERED,9/27/2018,OPEN,676 FOREST AVE,5008071,501,49,5003000110,40.62937,-74.111499,10310,SI,676,FOREST AVE,121,New Brighton-Silver Lake
51680,24167397,PS 8 SHIRLEY SOLOMON,E323684,PBU-56,maint corridors free of storage,6/23/2011,OPEN,112 LINDENWOOD RD,5066295,503,51,5052210001,40.547389,-74.152254,10308,SI,112,LINDENWOOD RD,15601,Great Kills
